ReportCardYear,DISTRICTNM,SCHOOLNM,SCHOOLID,SCHOOLTYPECD,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2018,The School District Of Greenville County,Washington Center,2301902,M,2 Betty Spencer Drive,Greenville,SC,29607,PK-12,128,864-355-0250,https://www.greenville.k12.sc.us/washctr,Dr. Penny Rogers,,,28
2018,The School District Of Greenville County,The School District Of Greenville County,2301999,D,301 E. Camperdown Way,Greenville,SC,29601,PK-12,75471,864-355-3100,www.greenville.k12.sc.us,Dr. W. Burke Royster,Dr. W. Burke Royster,Dr. Crystal Ball O'Connor,4871
2018,Greenwood School District 50,Emerald High School,2450001,H,150 By Pass 225,Greenwood,SC,29646,9-12,848,864-941-5730,https://www.gwd50.org//site/Default.aspx?PageID=359,Brad K Nickles,,,50
2018,Greenwood School District 50,Greenwood High School,2450002,H,1816 Cokesbury Road,Greenwood,SC,29649,9-12,1603,864-941-5600,https://www.gwd50.org/greenwood,Chad Michael Evans,,,77
2018,Greenwood School District 50,Northside Middle School,2450003,M,431 West Deadfall Road,"Greenwood,SC",SC,29649,6-8,663,864-941-5780,https://www.gwd50.org/Domain/624,Jim Still,,,41
2018,Greenwood School District 50,Eleanor S. Rice Elementary School,2450008,E,1802 E. Durst Ave.,Greenwood,SC,29649,PK-5,544,864-941-5660,https://www.gwd50.org/4418,Carlos J. Littlejohn,,,36
2018,Greenwood School District 50,Lakeview Elementary School,2450009,E,660 Center Street,Greenwood,SC,29649,PK-5,609,(864) 941-5760,http://www.gwd50.org/lakeview,Dr. Molly M. Smith,,,39
2018,Greenwood School District 50,Mathews Elementary School,2450011,E,725 Marshall Road,"Greenwood, SC",SC,29646,PK-5,551,864-941-5680,https://www.gwd50.org/Domain/1025,Andrea Fulmer,,,36
2018,Greenwood School District 50,Merrywood Elementary,2450012,E,329 Deadfall Rd. W,Greenwood,SC,29649,PK-5,558,864-941-5700,https://www.gwd50.org/Domain/1114,Julian Gale,,,37
2018,Greenwood School District 50,Pinecrest Elementary School,2450014,E,220 Northside Drive,Greenwood,SC,29646,K-5,495,864-941-5580,https://goo.gl/UwW7ha,Susan H. Buchanan,,,35
2018,Greenwood School District 50,Hodges Elementary,2450016,E,4717 Main Street,Hodges,SC,29653,K-5,378,864-374-5000,https://www.gwd50.org/site/Default.aspx?PageID=2947,Lori B. Corley,,,26
2018,Greenwood School District 50,Brewer Middle School,2450017,M,1000 Emerald Road,Greenwood,SC,29646,6-8,663,864-941-5500,www.gwd50.org/brewer,Kathryn Benjamin,,,43
2018,Greenwood School District 50,Woodfields Elementary School,2450018,E,1032 Emerald Rd,Greenwood,SC,29646,PK-5,640,864-941-5540,https://www.gwd50.org/Domain/1473,Travis Blizzard,,,45
2018,Greenwood School District 50,Springfield Elementary School,2450028,E,1608 Florida Avenue,Greenwood,SC,29646,K-5,608,864-941-5535,http://www.gwd50.org/Domain/1388,Patrick Gardner,,,40
2018,Greenwood School District 50,Westview Middle School,2450029,M,1410 W. Alexander Rd,Greenwood,SC,29646,6-8,630,864-229-4301,www.gwd50.org/westview,Dr. Steve Glenn,,,39
2018,Greenwood School District 50,Greenwood School District 50,2450999,D,1855 Calhoun Rd.,Greenwood,SC,29649,PK-12,9007,8649415400,www.gwd50.org,Darrell Johnson,Darrell Johnson,Shell Dula,564
2018,Greenwood School District 51,Ware Shoals High School,2451020,H,56 South Greenwood Ave,Ware Shoals,SC,29692,9-12,251,864-456-7923,http://www.gwd51.org/1/home,Paul Anderson,,,20
2018,Greenwood School District 51,Ware Shoals Primary School,2451022,E,15269 Indian Mound Road,Ware Shoals,SC,29692,PK-4,405,864-861-2261,http://www.gwd51.org/3/home,Debbie Bishop,,,27
2018,Greenwood School District 51,Ware Shoals Elementary Middle School,2451024,M,45 West Main Street,Ware Shoals,SC,29692,5-8,284,864-456-2711,http://www.gwd51.org/2/home,Nancy Brown,,,18
2018,Greenwood School District 51,Greenwood School District 51,2451999,D,56 South Greenwood Ave,Ware Shoals,SC,89692,PK-12,940,864-456-7496,www.gwd51.org,Dr. Fay Sprouse,Dr. Fay Sprouse,Mr. Scott Horne,65
2018,Greenwood School District 52,Ninety Six High School,2452025,H,640 South Cambridge Street,Ninety Six,SC,29666,9-12,478,8645432911,http://nshs.greenwood52.org/,Darin Rice,,,30
2018,Greenwood School District 52,Edgewood Middle,2452026,M,644 South Cambridge Street,Ninety Six,SC,29666,6-8,357,8645433511,ems.greenwood52.org,David Schoolfield,,,24
2018,Greenwood School District 52,Ninety Six Elementary School,2452027,E,"810 Johnston Road 
Ninety Six, SC 29666","810 Johnston Road
Ninety Six, SC 29666",SC,29666,3-5,374,864-543-4995,http://nses.greenwood52.org,Charlene Louden,,,21
2018,Greenwood School District 52,Ninety Six Primary School,2452028,P,121 S. Cambridge Street,Ninety Six,SC,29666,PK-2,359,864-543-3112,http://nsps.greenwood52.org/,Becky Corbin,,,22
2018,Greenwood School District 52,Greenwood School District 52,2452999,D,605 Johnston Road,Ninety Six,SC,.,PK-12,1568,864-543-3100,www.greenwood52.org,Dr. Rex Ward,Dr. Rex Ward,Paul Cobb,97
2018,Hampton School District One,Wade Hampton High School - Hampton,2501001,H,115 Airport Road,Varnville,SC,29944,9-12,648,803 943-3568,Hampton1.org,Bonnie J. Wilson,,,42
2018,Hampton School District One,Brunson Elementary School,2501004,E,34 College Street,Brunson,SC,29911,K-6,149,803-398-5584,www.hampton1.org,Kristy C. Wood,,,8
2018,Hampton School District One,Hampton Elementary School,2501006,E,505 Hoover Street South,"Hampton, South Carolina",SC,29924,4-6,382,803-943-3251,hampton1.org/hes,Cassandra B. Williams,,,27
2018,Hampton School District One,North District Middle School,2501008,M,507 Tillman Avenue,Varnville,SC,29924,7-8,358,803-943-3507,hampton1.org,Patricia Brantley,,,25
2018,Hampton School District One,Varnville Elementary School,2501009,P,395 Pine Street East,Varnville,SC,29944,PK-3,357,803-943-2376,hampton1.org/ves,Donna G. Kinard,,,21
2018,Hampton School District One,Fennell Elementary School,2501010,E,131 Yemassee Highway,"Yemassee,SC",SC,29945,PK-6,158,803-398-5591,http://fes.hampton1.org,Willie Coker,,,16
2018,Hampton School District One,Ben Hazel Primary,2501018,P,628 Railroad Avenue West,Hampton,SC,29924,PK-3,234,803 943 3659,hampton1.org,Brandy Braxton Noll,,,16
2018,Hampton School District One,Hampton School District One,2501999,D,372 East Pine Street,Varnville,SC,29944,PK-12,2286,803-943-4576,www.hampton1.org,Dr. Ronald Wilcox,Dr. Ronald Wilcox,"Phillips S. Strother, Sr.",162
2018,Hampton 2,Estill High School,2502011,H,1450 Columbia Hwy. N.,Estill,SC,29918,9-12,200,803-625-5100,http://hampton2hs.ss3.sharpschool.com/,"Mr. Johnnie Miller, Jr.",,,19
2018,Hampton 2,Estill Middle School,2502014,M,1450 Columbia Hwy. N.,Estill,SC,29918,6-8,149,803-625-5200,http://hampton2ms.ss3.sharpschool.com/,"Johnnie Miller, Jr.",,,12
2018,Hampton 2,Estill Elementary,2502017,E,636 4th Street,"Estill, South Carolina",SC,29918,PK-5,370,803-625-5030,www.hampton2es.ss3.sharpschool.com,Julia B. Lee,,,22
2018,Hampton 2,Hampton 2,2502999,D,635 4th street,635 4th street,SC,.,PK-12,719,803-625-5201,http://www.hampton2.k12.sc.us/,Martin L. Wright,Martin L. Wright,Jacqueline Hopkins,55
2018,Horry County Schools,Aynor High School,2601001,H,201 Jordanville Road,Aynor,SC,29511,9-12,860,843-488-7100,https://www.horrycountyschools.net/Aynor_High_School,Michael O. McCracken,,,48
2018,Horry County Schools,North Myrtle Beach High,2601002,H,3750 Sea Mt. Hwy,Little River,SC,29566,9-12,1441,843-399-6171,https://www.horrycountyschools.net/nmbh,Trevor Strawderman,,,69
2018,Horry County Schools,Conway High School,2601004,H,2301 Church Street,Conway,SC,29526,9-12,1567,843-488-0662,https://www.horrycountyschools.net/Conway_High_School,J. Lee James,,,80
2018,Horry County Schools,Green Sea Floyds High School,2601006,H,4990 Tulip Grove Road,Green Sea,SC,29545,6-12,673,843-392-3131,https://www.horrycountyschools.net/Green_Sea_Floyds_High,Dr. Andrea Pridgen,,,51
2018,Horry County Schools,Green Sea Floyds High School,2601006,M,4990 Tulip Grove Road,Green Sea,SC,29545,6-12,673,843-392-3131,https://www.horrycountyschools.net/Green_Sea_Floyds_High,Dr. Andrea Pridgen,,,51
2018,Horry County Schools,Loris High School,2601008,H,301 Loris Lions Road,Loris,SC,29569,9-12,860,843-390-6800,lh.horrycountyschools.net,Dirk Gurley,,,52
2018,Horry County Schools,Myrtle Beach High,2601010,H,3302 Robert Grissom Parkway,Myrtle Beach,SC,29577,9-12,1520,843-448-7149,https://www.horrycountyschools.net/Myrtle_Beach_High_School,John Washburn,,,81
2018,Horry County Schools,Socastee High School,2601011,H,4900 Socastee Blvd,Myrtle Beach,SC,29588,9-12,1732,843-293-2513,https://www.horrycountyschools.net/Socastee_High_School,Jeremy J. Rich,,,96
2018,Horry County Schools,Whittemore Park Middle School,2601013,M,1808 Rhue Street,Conway,SC,29527,6-8,766,843-488-0669,wpm.horrycountyschools.net,Quintina Livingston,,,56
2018,Horry County Schools,Aynor Elementary School,2601014,E,516 Jordanville Road,Aynor,SC,29511,PK-5,849,843-488-7070,https://www.horrycountyschools.net/Aynor_Elementary,W. Reggie Gasque,,,55
2018,Horry County Schools,Myrtle Beach Middle School,2601016,M,1301 North Oak Street,1301 North Oak Street,SC,29577,6-8,1063,843-448-3932,https://www.horrycountyschools.net/Myrtle_Beach_Middle_School,Janice Christy,,,64
2018,Horry County Schools,Conway Middle School,2601017,M,1104 Elm Street,Conway,SC,29579,6-8,590,843-488-6040,https://www.horrycountyschools.net/Conway_Middle_School,Regina Treadwell Pertell,,,38
2018,Horry County Schools,Daisy Elementary,2601021,E,2801 Red Bluff Road,Loris,SC,29569,PK-5,629,843-756-5136,https://www.horrycountyschools.net/Daisy_Elementary,Michelle H. Dunsford,,,42
2018,Horry County Schools,Green Sea Floyds Elementary,2601023,E,5000 Tulip Grove Road,Green Sea,SC,29545,PK-5,611,843-392-1078,https://www.horrycountyschools.net/Green_Sea_Floyds_Elementary,Melissa Gause,,,40
2018,Horry County Schools,Homewood Elementary School,2601025,E,108 North Clemson Circle,Conway,SC,29526,PK-5,616,843-365-2512,www.horrycountyschools.net/Homewood_Elementary,Penny T. Foye,,,42
2018,Horry County Schools,Loris Middle School,2601027,M,5209 Hwy. 66,Loris,SC,29569,6-8,689,843-756-2181,https://www.horrycountyschools.net/Loris_Middle_School,Shelley Todd,,,49
2018,Horry County Schools,Kingston Elementary,2601028,E,4580 Hwy 472,Conway,SC,29526,PK-5,514,843-365-3777,https://www.horrycountyschools.net/kingstonelementary,Dawn N Brooks,,,37
2018,Horry County Schools,Lakewood Elementary School,2601029,E,1675 Hwy 396,Myrtle Beach,SC,29575,PK-5,994,843-650-6768,https://www.horrycountyschools.net/Lakewood_Elementary,Katherine Roberts,,,61
2018,Horry County Schools,St. James Elementary School,2601030,E,9711 Saint James Rd,Myrtle Beach,SC,29588,PK-4,760,843-650-8220,https://www.horrycountyschools.net/St_James_Elementary,Felisa McDavid,,,45
2018,Horry County Schools,Loris Elementary School,2601032,E,901 Hwy 9 Business East,Loris,SC,29569,PK-5,804,843-390-6860,https://www.horrycountyschools.net/Loris_Elementary,Angela Gore,,,57
2018,Horry County Schools,Midland Elementary,2601033,E,3011 Nichols Highway,Galivants Ferry,SC,29544,PK-5,571,843-358-3036,https://www.horrycountyschools.net/Midland_Elementary,Jennifer Parker,,,34
2018,Horry County Schools,Myrtle Beach Elementary School,2601034,P,620 29th Avenue North,Myrtle Beach,SC,29577,2-3,684,843-448-1774,https://www.horrycountyschools.net/Myrtle_Beach_Elementary,Michelle Greene-Graham,,,46
2018,Horry County Schools,Myrtle Beach Primary,2601035,P,612 29th Ave. North,Myrtle Beach,SC,29577,PK-1,800,843-448-1658,https://www.horrycountyschools.net/Myrtle_Beach_Primary,Christel Arnette,,,50
2018,Horry County Schools,Conway Elementary School,2601036,E,1101 Snowhill Dr,Conway,SC,29526,PK-5,706,843-488-0696,www.horrycountyschools.net/Conway_Elementary,Maquitta Davis,,,42
2018,Horry County Schools,North Myrtle Beach Middle School,2601037,M,11240 Hwy. 90,Little River,SC,29566,6-8,1181,843-399-6136,https://www.horrycountyschools.net/North_Myrtle_Beach_Middle,James LaPier,,,67
2018,Horry County Schools,Pee Dee Elementary School,2601039,E,6555 Highway 134,Conway,SC,29526,PK-5,847,843-347-2579,https://www.horrycountyschools.net/Pee_Dee_Elementary,Dr. Angela Huggins,,,53
2018,Horry County Schools,Waccamaw Elementary School,2601042,E,251 Claridy Road,Conway,SC,29526,PK-5,870,843-347-4684,https://www.horrycountyschools.net/Waccamaw_Elementary,Leslie Huggins,,,57
2018,Horry County Schools,South Conway Elementary,2601045,E,3001 4th Avenue,Conway,SC,29526,PK-5,619,843-488-0272,https://www.horrycountyschools.net/South_Conway_Elementary,Leon Hayes,,,45
2018,Horry County Schools,Forestbrook Elementary,2601046,E,4000 Panthers Parkway,Myrtle Beach,SC,29585,PK-5,983,843-236-8100,https://www.horrycountyschools.net/Forestbrook_Elementary,Janet Brown,,,61
2018,Horry County Schools,St. James Middle School,2601047,M,9775 St. James Road,Myrtle Beach,SC,.,7-8,813,843-650-5543,www.sjm.horrycountyschools.net,Olga G. Toggas,,,49
2018,Horry County Schools,Carolina Forest Elementary School,2601049,E,285 Carolina Forest Blvd,285 Carolina Forest Blvd,SC,.,PK-5,1081,843-236-0001,https://www.horrycountyschools.net/Carolina_Forest_Elementary,Dennis Jay Devorick,,,68
2018,Horry County Schools,Seaside Elementary,2601050,E,1605 Woodland Drive,Garden City,SC,29576,PK-4,587,843-650-3490,horrycountyschools.net/Seaside_Elementary,Kristin Dowling,,,38
2018,Horry County Schools,Forestbrook Middle School,2601051,M,4430 Gator Lane,Myrtle Beach,SC,29588,6-8,842,(843) 236-7300,https://www.horrycountyschools.net/Forestbrook_Middle,Beverly Holt-Pilkey,,,51
2018,Horry County Schools,Carolina Forest High School,2601052,H,700 Gardner Lacy Road,Myrtle Beach,SC,29579,9-12,2439,843-236-7997,https://www.horrycountyschools.net/Carolina_Forest_High_School,Gaye Driggers,,,118
2018,Horry County Schools,Myrtle Beach Intermediate,2601053,E,3301 Oak Street,3301 Oak Street,SC,.,4-5,763,843-626-5831,hcs.mbi@horrycountyschools.net,Deb Colliver,,,44
2018,Horry County Schools,Socastee Elementary School,2601054,E,4223 Socastee Boulevard,Myrtle Beach,SC,29588,PK-5,825,843-650-2606,https://www.horrycountyschools.net/Socastee_Elementary,Krista Finklea,,,54
2018,Horry County Schools,Palmetto Bays Elementary School,2601056,E,8900 Hwy 544,Myrtle Beach,SC,29588,PK-5,629,843-236-6200,www.pbe.horrycountyscools.net,Dawn McKinney,,,43
2018,Horry County Schools,Aynor Middle School,2601057,M,400 Frye Road,Galivants Ferry,SC,29544,6-8,725,843-358-6000,http://am.horrycountyschools.net/,Robbie Watkins,,,45
2018,Horry County Schools,St. James High School,2601058,H,10800 HWY 707,Murrells Inlet,SC,29576,9-12,1693,843-650-5600,https://www.horrycountyschools.net/St_James_High_School,Vann W. Pennell,,,93
2018,Horry County Schools,Ocean Bay Elementary,2601060,E,950 International Dr.,Myrtle Beach,SC,29579,PK-5,831,843-903-8400,https://www.horrycountyschools.net/Ocean_Bay_Elementary,Rebecca Schroyer,,,49
2018,Horry County Schools,Ocean Bay Middle School,2601061,M,905 International Drive,Myrtle Beach,SC,29579,6-8,506,843-903-8420,https://www.horrycountyschools.net/Ocean_Bay_Middle_School,Barbara McGinnis,,,33
2018,Horry County Schools,Black Water Middle School,2601062,M,900 East Cox Ferry Road,Conway,SC,29526,6-8,698,843-903-8440,https://www.horrycountyschools.net/Black_Water_Middle_School,Candace W. Lane,,,44
2018,Horry County Schools,Burgess Elementary School,2601063,E,9645 Scipio Lane,Myrtle Beach,SC,29588,PK-4,729,843-650-4600,www.be.horrycountyschools.net,Samantha Coy,,,44
2018,Horry County Schools,Hcs Early College High School,2601064,H,2050 Highway 501 E,Conway,SC,29528,9-12,391,843-349-3131,https://www.horrycountyschools.net/Early_College_High,Kandi Fleming,,,22
2018,Horry County Schools,River Oaks Elementary School,2601065,E,700 Augusta Plantation Drive,Mytrle Beach,SC,.,PK-5,1104,843-903-6300,https://www.horrycountyschools.net/River_Oaks_Elementary,Robert J. Homer,,,62
2018,Horry County Schools,Ocean Drive Elementary School,2601066,E,901 11TH AVE N,North Myrtle Beach,SC,29582,PK-5,968,843-390-6900,https://horrycountyschools.net/Ocean_Drive_Elementary,W. Renea A. Fowler,,,56
2018,Horry County Schools,Waterway Elementary School,2601067,E,700 Sandridge Rd,Little River,SC,29566,PK-5,664,843-399-2204,https://www.horrycountyschools.net/Waterway_Elementary,Melissa W. Graham,,,40
2018,Horry County Schools,Riverside Elementary,2601068,E,1283 Hwy. 57 South,1283 Hwy. 57 South,SC,.,PK-5,654,843-399-8800,https://www.horrycountyschools.net/Riverside_Elementary_School,Vicki Underwood,,,41
2018,Horry County Schools,Socastee Middle School,2601069,M,151 Esso Road,Myrtle Beach,SC,29588,6-8,427,843-903-6051,https://www.horrycountyschools.net/Socastee_Middle,Lisa Melchione,,,29
2018,Horry County Schools,Ten Oaks Middle School,2601070,M,150 Revolutionary War Way,Myrtle Beach,SC,29579,6-8,903,843-488-8896,https://www.horrycountyschools.net/Ten_Oaks,Benjamin Prince,,,53
2018,Horry County Schools,St. James Intermediate School,2601071,E,9461 Scipio Lane,Myrtle Beach,SC,29588,5-6,864,843-903-6005,https://www.horrycountyschools.net/stjamesintermediate,David Cupolo,,,48
2018,Horry County Schools,Bridgewater Academy Charter School,2601601,E,191 River Landing Blvd.,Myrtle Beach,SC,29579,K-8,162,(843) 236-3689,bridgewateracademy.org,Steve Wilson,,,13
2018,Horry County Schools,Bridgewater Academy Charter School,2601601,M,191 River Landing Blvd.,Myrtle Beach,SC,29579,K-8,162,(843) 236-3689,bridgewateracademy.org,Steve Wilson,,,13
2018,Horry County Schools,Palmetto Academy Of Learning And Success,2601602,E,3021 Fred Nash Blvd,Myrtle Beach,SC,29577,K-8,309,843-293-1725,www.palmettoacademy.com,Courtney Fancher,,,21
2018,Horry County Schools,Palmetto Academy Of Learning And Success,2601602,M,3021 Fred Nash Blvd,Myrtle Beach,SC,29577,K-8,309,843-293-1725,www.palmettoacademy.com,Courtney Fancher,,,21
2018,Horry County Schools,Academy Of Hope Public Charter School,2601603,E,3521 Juniper Bay Rd.,Conway,SC,29527,PK-8,145,843-397-5719,www.theacademyofhope.org,Dr. Melissa McCloud,,,13
2018,Horry County Schools,Academy Of Hope Public Charter School,2601603,M,3521 Juniper Bay Rd.,Conway,SC,29527,PK-8,145,843-397-5719,www.theacademyofhope.org,Dr. Melissa McCloud,,,13
2018,Horry County Schools,Palmetto Academy For Learning Motorsports,2601604,H,136 Rodeo Drive,Myrtle Beach,SC,29579,9-12,118,843-903-6600,www.palmsc.org,John Avery Moore,,,9
2018,Horry County Schools,Horry County Schools,2601999,D,335 Four Mile Road,Conway,SC,29526,PK-12,44669,843-488-6700,www.HorryCountySchools.net,Dr. Rick Maxey,Dr. Rick Maxey,Neil James (Acting School Board Chair),2946
2018,Jasper,Hardeeville Elementary School,2701010,E,150 Hurricane Alley,Hardeeville,SC,29927,PK-5,598,843-310-1888,www.hes.jcsd.net,Wanda B. McAllister,,,46
2018,Jasper,Ridgeland Elementary School,2701011,E,"250 Jaguar Trail Unit #103
P.O. Box 2290",Ridgeland,SC,29936,PK-5,852,843-489-8845,http://res.jcsd.net/,Renata Johnson-Green,,,56
2018,Jasper,Hardeeville Ridgeland Middle School,2701012,M,150 Hurricane Alley,Hardeeville,SC,29927,6-8,571,843-310-1898,https://rms.jcsd.net,Senaca J. Baines,,,39
2018,Jasper,Ridgeland-Hardeeville High School,2701013,H,250 Jaguar Trail,Ridgeland,SC,29936,9-12,678,843-489-8844,www.rhhs@jcsd.net,Dr. Karen G. Parker,,,45
2018,Jasper,Jasper,2701999,D,10942 N. Jacob Smart Blvd.,Ridgeland,SC,29936,PK-12,2699,943-489-8892,www.JCSD.net,Donald Andrews,Donald Andrews,Priscilla Green,186
2018,Kershaw,North Central High School,2801003,H,3000 Lockhart Rd.,Kershaw,SC,29067,9-12,433,803-432-9858,https://www.kcsdschools.net/nch,David Branham Jr.,,,30
2018,Kershaw,Camden High School,2801005,H,1022 Ehrenclou Drive,Camden,SC,29020,9-12,1010,803-425-8930,https://www.kcsdschools.net/Domain/11,Daniel H. Matthews,,,58
2018,Kershaw,Lugoff-Elgin High School,2801007,H,1284 Hwy 1 South,"Lugoff, SC",SC,29078,9-12,1622,803-438-3481,https://www.kcsdschools.net/Domain/17,Worth B. Thomasson III,,,84
2018,Kershaw,Baron Dekalb Elementary,2801010,E,2684 Baron DeKalb Road,Camden,SC,29020,PK-5,208,803-432-2483,bdk.kcsdschools.com,Betty Dixon Turner,,,15
2018,Kershaw,Bethune Elementary School,2801011,E,302 Norwood Street East,Bethune,SC,29009,K-5,108,843-334-6278,www.kcsdschools.net/bet,Estelle A. Benson,,,9
2018,Kershaw,Blaney Elementary School,2801012,E,1621 Smyrna Road,Elgin,SC,29045,K-5,765,803-438-1342,https://www.kcsdschools.net/Domain/10,Ed Yount,,,48
2018,Kershaw,Jackson School,2801013,E,1730 Jefferson Davis Hwy.,Camden,SC,29020,PK-5,600,803-425-8965,https://www.kcsdschools.net/jes,Matia Goodwin,,,35
2018,Kershaw,Camden Middle School,2801014,M,902 McRae Rd,Camden,SC,29020,6-8,806,803-425-8975,cms.kcsdschools.com,Byron J. Johnson,,,52
2018,Kershaw,Camden Elementary School Of The Creative Arts,2801015,E,1304 Lyttleton Street,Camden,SC,29020,PK-5,561,803-425-8960,http://kcsdschools.net/ces,Carol A. Przybyla,,,37
2018,Kershaw,Lugoff-Elgin Middle School,2801016,M,1244 Hwy 1 South,Lugoff,SC,29078,6-8,664,803-438-3591,https://www.kcsdschools.net/lms,Karen Bullard,,,41
2018,Kershaw,Lugoff Elementary School,2801018,E,994 Ridgeway Road,Lugoff,SC,29078,K-5,586,803-438-8000,https://les.kcsdschools.net,Dr. Melissa C. Lloyd,,,33
2018,Kershaw,Midway Elementary School,2801019,E,1892 U.S. Highway #1 North,Cassatt,SC,29032,PK-5,417,803-432-6122,https://www.kcsdschools.net/Domain/19,Dr. Charles King,,,28
2018,Kershaw,Mt. Pisgah Elementary,2801020,E,5160 Mt. Pisgah Rd,Kershaw,SC,29067,PK-5,131,803-475-6791,https://www.kcsdschools.net/Domain/20,Britt Gardner,,,7
2018,Kershaw,Pine Tree Hill Elementary School,2801021,E,938 Bishopville Highway,Camden,SC,29020,PK-5,521,803-425-8970,https://www.kcsdschools.net/pth,Melissa Royalty,,,39
2018,Kershaw,Wateree Elementary School,2801022,E,424 Wildwood Lane,Lugoff,SC,29078,PK-5,678,803-438-8018,https://www.kcsdschools.net/Domain/25,Elizabeth Stehle,,,35
2018,Kershaw,Leslie M Stover Middle School,2801023,M,1649 Smyrna Rd.,Elgin,SC,29045,6-8,644,803-438-7414,www.kcsdschools.net/sto,Michael Garity,,,41
2018,Kershaw,Doby's Mill Elementary School,2801024,E,1964 Ft. Jackson Road,Lugoff,SC,29078,PK-5,611,803-438-4055,http://www.kcsdschools.net/Domain/14,Linda S. Hall,,,41
2018,Kershaw,North Central Middle School,2801025,M,"North Central Middle School
805 Keys Lane","North Central Middle School
805 Keys Lane",SC,29067,6-8,391,803-424-2740,https://www.kcsdschools.net/ncm,Burchell Richardson,,,28
2018,Kershaw,Kershaw,2801999,D,2029 West DeKalb Street,Camden,SC,29020,PK-12,10756,803-432-8416,https://www.kcsdschools.net/,"Frank E. Morgan, Ed.D.","Frank E. Morgan, Ed.D.",Dr. James P. Smith,679
2018,Lancaster County School District,Buford High School,2901002,H,4290 Tabernacle Rd.,Lancaster,SC,29720,9-12,604,803-286-7068,https://sites.google.com/lcsd.k12.sc.us/buford-high-school/home,Joann Garris,,,44
2018,Lancaster County School District,A. R. Rucker Middle,2901003,M,422 Old Dixie Rd,Lancaster,SC,29720,6-8,553,8034168555,rms.lancastercsd.com,Anita Watts,,,39
2018,Lancaster County School District,Indian Land High School,2901006,H,.,.,SC,.,9-12,1056,.,.,David M. Shamble,,,65
2018,Lancaster County School District,Andrew Jackson High School,2901007,H,6925 Kershaw Camden Highway,Kershaw,SC,29067,9-12,634,803-475-2381,https://ajhs.lancastercsd.com/home,Thomas A. Dabney Jr.,,,40
2018,Lancaster County School District,Lancaster High School,2901008,H,325 Woodland Drive,Lancaster,SC,29720,9-12,1309,803-283-2001,http://lhs.lancastercsd.com/,Rosalyn T. Mood,,,99
2018,Lancaster County School District,South Middle School,2901010,M,1551 Billings Drive,Lancaster,SC,29720,6-8,557,803-283-8416,Https://sites.google.com/LCSD.k12.sc/south-middle-school,Mrs. Joyce Crimminger,,,40
2018,Lancaster County School District,Brooklyn Springs Elementary,2901011,E,1637 Billings Drive,Lancaster,SC,29720,PK-5,493,803-283-8471,https://sites.google.com/lcsd.k12.sc.us/brooklynspringselementary/home,Shirnetha Stinson,,,32
2018,Lancaster County School District,Buford Elementary School,2901012,E,1906 North Rocky River Road,Lancaster,SC,29720,PK-5,720,803-286-0026,https://sites.google.com/lcsd.k12.sc.us/buford-elementary-school/home,Andrea Ribelin,,,41
2018,Lancaster County School District,North Elementary,2901014,E,.,.,SC,.,PK-5,724,.,.,.,,,45
2018,Lancaster County School District,Clinton Elementary School,2901015,E,110 Clinton School Rd.,110 Clinton School Rd.,SC,.,PK-5,485,803-285-5395,ces.lancastercsd.com,"Latrice ""Michelle"" Crosby",,,35
2018,Lancaster County School District,Erwin Elementary,2901017,E,1477 Locustwood Avenue,Lancaster,SC,29720,PK-5,443,803-285-8484,https://sites.google.com/lcsd.k12.sc.us/erwinelementary/home,Jane B. Gaston,,,31
2018,Lancaster County School District,Heath Springs Elementary School,2901019,E,158 Solar Rd.,Heath Springs,SC,29058,PK-5,403,803-273-3176,http://hses.lancastercsd.com/,Sheri M. Watson,,,25
2018,Lancaster County School District,Indian Land Elementary School,2901021,E,4137 Doby's Bridge Road,Indian Land,SC,29707,PK-5,1101,(803)548-2916,https://sites.google.com/lcsd.k12.sc.us/indian-land-elementary-school,Beth B. Blum,,,63
2018,Lancaster County School District,Kershaw Elementary School,2901023,E,108 North Rollins Drive,"Kershaw, SC",SC,29067,PK-5,438,803-475-6655,http://kes.lancastercsd.com/,Kelli P. Farmer,,,27
2018,Lancaster County School District,Mcdonald Green Elementary,2901024,E,2763 Lynwood Dr.,Lancaster,SC,29720,K-5,462,803-285-7416,sites.google/mcdonaldgreenelementary,Tonya K. Hunter,,,29
2018,Lancaster County School District,Andrew Jackson Middle School,2901027,M,6865 Kershaw Camden Highway,Kershaw,SC,29067,6-8,475,803-475-6021,https://sites.google.com/lcsd.k12.sc.us/andrewjacksonmiddleschool/home,Daryl Hinson,,,30
2018,Lancaster County School District,Buford Middle School,2901028,M,.1890 N. Rocky River Rd.,.Lancaster,SC,0,6-8,409,.803-285-8473,.https://bms.lancastercsd.com,.Sheryl H Wells,,,26
2018,Lancaster County School District,Indian Land Middle School,2901029,M,8361 Charlotte Highway,Indian Land,SC,29707,6-8,991,803-578-2500,https://sites.google.com/lcsd.k12.sc.us/indianlandmiddle/home,Christopher D. Thorpe,,,59
2018,Lancaster County School District,Harrisburg Elementary School,2901030,E,10251 Harrisburg Road,.Indian Land,SC,29707,K-5,1273,0.8033963737,hes.lancastercsd.com,Teryn Dalton,,,64
